inicio,depto,mpio,nombre,actor,tipo_actor,descripcion,convivencias,C_resistencia,C_transformacion,C_gestion_pacifica,C_21,C_22,C_23,C_24,C_31,C_32,C_33,C_34,C_35,C_41,C_42,C_43,categoria
999,NARINO,Tumaco,"Voces del Pacífico: desde el manglar
rompiendo barreras","Asociación de Lideresas del
Pacífico Nariñense, ASOLIPNAR",48 == Medios de comunicación,"Voces del Pacífico: desde el Manglar rompiendo barreras, es un programa radial que se transmite los lunes a las
7:00 p.m. por Marina Estéreo. El programa se comenzó a transmitir en el 2011, pero en mayo del 2016 lo dejaron
de emitir por algunas críticas de otras organizaciones y organismos internacionales con respecto a que el
programa se transmitiera en una emisora de las Fuerzas Armadas. Era un espacio gratuito y en él trataban temas
relacionados con los derechos de las mujeres, la recuperación de la memoria histórica y la dignificación de las
víctimas.
El grupo inicial lo conformaban 38 mujeres, de las cuales algunas ya se han ido y el grupo ha sufrido muchas
transformaciones hasta el momento actual (2016) donde lo conforman 8 mujeres.
Tenían algunos programas y videos que se perdieron y están interesadas en poder encontrar nuevamente un
espacio en la radio donde retomar el programa Voces del Pacífico, así como en generar estrategias para la
conservación de las memorias personales que están recogiendo a través de sus distintas iniciativas.
Quieren hacer una biblioteca comunitaria con los derechos de las víctimas y continuar trabajando con los colegios
en la difusión de los derechos de las mujeres, de las víctimas y en temas relacionados con memoria histórica.","3 == Derecho a la vida, la libertad y la seguridad, como un derecho fundamental para el goce de todos los demás Derechos Humanos",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Transformaciones para la paz
999,NARINO,Pasto,"Voces líricas, una apuesta de verdad y
sanación",Movimiento Unido de Víctimas,6 == Movimientos ciudadanos ,"Producción poética y musical que de cuenta de las narrativas de dolor y resilencia de las víctimas del conflicto
armado de Pasto y Barbacoas.",28== Derecho a participar en la vida cultural de la comunidad,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Transformaciones para la paz
999,INTERNACIONAL,999,"Voces y relatos de las víctimas
invisibles del conflicto colombiano
residentes en Alemania",Universidad de Frankfurt,99== otros,"Iniciativa de investigación para elaborar y dar a conocer un corpus escrito y audiovisual de memorias de
inmigrantes colombianos que dejaron el país por razones relacionadas con el conflicto y se encuentran asentados
en Alemania.",13== Derecho a pedir y obtener asilo en cualquier país,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,Transformaciones para la paz
999,BOLIVAR,Cartagena,Y se fueron los Rodríguez,María Teresa Solano Rodríguez,44== Entidades culturales ,"La iniciativa consiste en la exhibición en salas, museos y lugares públicos de 16.000 mariposas aproximadamente
de diversas formas y tamaños elaboradas en hojas de rayos X.
La iniciativa surge gracias a un taller en el que María Teresa participó en el municipio de Riohacha, cuya propuesta
era la de reflejar mediante el arte la situación del conflicto de este país. En esos días, a la hora del almuerzo,
tocaron a su puerta una señora embarazada y con sus tres hijos pidiendo alimentos y/o ayuda, ya que su esposo
fue asesinado en medio del conflicto, lo que la dejó en situación de desplazamiento, desprotegida y necesitada.
Ese mismo día, en horas de la noche, María se encontraba en el comedor de su casa cuando por la ventana entró
una mariposa negra (ascalapha), la que en el argot popular, representa mala suerte. Así, asoció las creencias
populares de la mariposa junto con la condición migratoria de estos insectos y la suerte de la señora que en horas
del medio día había llegado a su vivienda en busca de ayuda. De esta manera, presentó a uno de los instructores
la propuesta de simbolizar la tragedia de los desplazadas mediante mariposas hecha en hojas de rayos x. Luego
empieza hacer exhibiciones en sitios públicos como plazas principales, iglesias hasta que luego es contactada por
el Centro de Formación de Cooperación Española para realizar la exhibición en la ciudad de Cartagena.","3 == Derecho a la vida, la libertad y la seguridad, como un derecho fundamental para el goce de todos los demás Derechos Humanos",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Transformaciones para la paz
999,PUTUMAYO,Puerto Asís,Zona de Reserva Campesina La Perla Amazónica,ANZORC,49== Indígenas,"Nacen como una alternativa de desarrollo rural para la población campesina y colona, que por años ha buscado una reforma agraria que ponga fin a la inequitativa distribución de la tierra en Colombia. La conformación de la zona de reserva campesina ha posibilitado avanzar en el reconocimiento de los y las campesinas del Departamento del Putumayo como sujetos de derechos, y promoviendo la desestigamtización del campesinado putumayense, para que se reconozca su conexión particular con el territorio. ",30== Derecho al desarrollo sostenible ,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Resistencias no violentas
1932,SANTAFE DE BOGOTA D.C,Bogotá,Juventudes Obreras Católicas,Pastoral Social Caritas Colombia,1== Iglesia católica,"El movimiento está coordinado por jóvenes y dirigido a jóvenes. El mismo esta enfocado en jóvenes obreros, que o bien habitan en barrios humildes o que provienen del seno de familias con recursos escasos. El objetivo del movimiento JOC es brindar educación, formar en el ideario cristiano a los jóvenes de clase trabajadora, poniendo énfasis en aquellos que enfrentan condiciones de marginales tanto en el plano económico como social o persona",23== Derecho al trabajo,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Resistencias no violentas
1952,NACIONAL,999,Cruzada por la paz,999,1== Iglesia católica,"Fue un movimiento ciudadano que impulsó el gobierno de turno para  erradicar la violencia en Colombia. Una sincera cruzada nacional por la paz pública, “sin la cual se hacen negativos todos los esfuerzos por erradicar la violencia en Colombia y lograr el entendimiento cordial entre todos los ciudadanos, que son los anhelos más apremiantes de toda la comunidad. Además, pretende servir de apoyo espiritual a los procesos de paz que comienzan en el país",31== Derecho a la paz,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Resistencias no violentas
1956,SANTAFE DE BOGOTA D.C,Bogotá,Programa de Vivienda Minuto de Dios,Universidad Minuto de Dios,1== Iglesia católica,"En el barrio Minuto de Dios estamos creando una célula, tan pequeña microscópica como una célula, pero también tan importante como un embrión del cual puede salir un organismo. Nuestra vivienda allá tiene estas características: es comunitaria. La estructura social evangélica lo es. Así lo entendieron los primeros cristianos. El cristianismo es el Cuerpo Místico de Cristo, es la más perfecta comunidad","22== Derecho a la seguridad social: alimentación, vivienda, asistencia médica, vestido y otros servicios sociales básicos",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Resistencias no violentas
1962,VALLE DEL CAUCA,Cali,Instituto Mayor Campesino,Compañía de Jesus,1== Iglesia católica,"Somos una Organización no gubernamental orientada por la Compañía de Jesús y hemos venido acompañando desde 1962 a las comunidades campesinas más necesitadas del centro del Valle del Cauca, Colombia. En conjunto con diferentes actores sociales e institucionales, contribuimos a la construcción y consolidación de propuestas de vida y proyectos de desarrollo territorial de impacto local, regional y nacional. Nuestra visión prospectiva y estratégica está centrada en la sostenibilidad. Entendemos la sostenibilidad, como la búsqueda y la construcción de alternativas integrales de vida que posibilitan la convivencia de las culturas con los procesos naturales y sociales, pensando siempre en las futuras generaciones",30== Derecho al desarrollo sostenible ,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,Transformaciones para la paz
1963,CHOCO,999,Fundación Hogares Juveniles Campesinos,Fundacion Hogares Juveniles Campesinos,"2== Iglesia cristinas, evangélica o protestante  ","Promover el desarrollo integral cristiano de las comunidades campesinas e indígenas y en particular de los niños y jóvenes a través de actividades y programas de carácter educativo, científico, ecológico y cultural que contribuyan a mejorar su calidad de vida, el fomento de la participación, la concertación, la organización comunitaria, y las actividades agropecuarias y agroindustriales que propicien el cambio social de país",27== Derecho a la educación,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,Transformaciones para la paz
1966,999,999,Movimiento Cooperativista del Catatumbo,Coomultar (Cooperativa Multiactiva de El Tarra) | Coomulsan | Colsag | CooBarí,41== Organizaciones sindicales,"comprarles a los campesinos su producción agrícola, abastecerlos de los productos de primer necesidad a precios bajos, otorgarles subsidios y créditos",23== Derecho al trabajo,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Transformaciones para la paz
1970,SANTANDER, Zapatoca,Instituto de Liderato Social,Diocesis de Socorro y San Gil,1== Iglesia católica,"Elaborar, gestionar y desarrollar programas de formación y capacitación integral y permanente, tendientes a fortalecer el liderazgo de hombres y mujeres que, en la Iglesia y en la Sociedad, animan y aportan a procesos de Construcción del Desarrollo Integral, sostenible y Solidario, dentro de un marco de innovación pedagógica que garantice apropiación y vivencia de los principios del Evangelio, los valores de la Doctrina Social de la Iglesia y en coherencia con el marco jurídico y las exigencias del Estado","1 == Derecho a la libertad y la igualdad sin distinción de raza, color, sexo, idioma, religión, opinión política u otra, origen nacional o social, propiedad, nacimiento o cualquier otro estado",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Transformaciones para la paz
1970,VALLE DEL CAUCA,999,Instituto Misionero de Antropología,Conferencia Episcopal de Colombia,1== Iglesia católica,el IMA es un proyecto de la Conferencia Episcopal Colombiana que tiene como propósito la expansión de la educación a los lugares más apartados del país,27== Derecho a la educación,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Transformaciones para la paz
1971,NACIONAL,999,Movimiento de Educación Popular Fe y Alegría,Salesianos Pastoral,"2== Iglesia cristinas, evangélica o protestante  ","Nacido e impulsado por la vivencia de la fe cristiana, que trabaja desde hace ya más de cuarenta años por la promo­ción, educación y desarrollo de las comunida­des más abandonadas y pobres en diversos países de Iberoamérica. Se trata de un movi­miento comprometido en el proceso histórico de los sectores populares en la construcción de una sociedad justa y fraterna frente a las si­tuaciones de injusticia que en aquellos se pro­ducen. Objetivos: 1/ Promover la formación de hombres y mujeres nuevos, conscientes de su potencia­lidad y de la realidad que les rodea, abiertos a la Trascendencia, agentes de cambio y protago­nistas de su propio desarrollo; 2/ Contribuir a la creación de una sociedad nueva en la que sus estructuras hagan posible el compromiso de una fe cristiana en obras de amor y justicia","22== Derecho a la seguridad social: alimentación, vivienda, asistencia médica, vestido y otros servicios sociales básicos",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Transformaciones para la paz
1972,NACIONAL,999,SERVIVIENDA,Compañía de Jesus,1== Iglesia católica,"es una empresa social sin ánimo de lucro que ofrece soluciones de vivienda al servicio de los sectores populares, con preferencia a los más pobres, como un medio para dinamizar procesos de desarrollo familiar y comunitario. Es un faro y un ejemplo de empresa social posible, que lucha por una sociedad más justa, honesta, responsable y fraternal",12== Derecho a la libre circulación y elección de residencia,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Resistencias no violentas
1980,TOLIMA,999,"Comité de Solidaridad con los
Presos Políticos Regional Tolima","Comité de Solidaridad con los
Presos Políticos Regional Tolima",40== ONG ,"Tienen tres iniciativas para el próximo año: realizar una línea de tiempo sobre el accionar paramilitar en el norte del
Tolima de 1998 a 2006; hacer una galería de la memoria con las fotos de los dirigentes sindicales asesinados en el
departamento y construir la memoria del barrio 6 de julio en el municipio de Ibagué. Este barrio fue construido por
familias desplazadas y víctimas de la violencia en el Tolima.","5== Derecho a no sufrir torturas ni tratos o penas crueles, inhumanos o degradantes",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Transformaciones para la paz
1980,CAUCA,Toribío,Proyecto Nasa,"Comunidades indígenas de Toribío, San Francisco y Tacueyó",40== ONG ,"El proyecto buscaba mejorar la calidad de vida de la población indígena y lograr una educación y desarrollo apropiados para su cultura. A medida que avanzaba el conflicto armado, se desarrollaron formas activas de resistencia para defender la autonomía de las comunidades indígenas, como su minga en resistencia.",32== Derecho a la autodeterminación de los pueblos (incluyendo minorías étnicas y culturales),0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,Transformaciones para la paz
1981,NORTE DE SANTANDER,La Gabarra,Asamblea General Pueblo Barí,Pueblo Indígena Barí,18== Cabildos indígenas - Autoridades Indígenas,"Para el Pueblo Barí, la máxima autoridad es la Asamblea General, un espacio donde las decisiones se toman por mayoría, con votos individuales y públicos. La actividad
se centra en dar informes de los trabajos realizados, hacer evaluación y ajustes a los proyectos y planificar y organizar toda actividad a realizar en su territorio.",32== Derecho a la autodeterminación de los pueblos (incluyendo minorías étnicas y culturales),0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,Transformaciones para la paz
1982,NACIONAL,999,Campaña de Comunicación Cristiana de Bienes: prevención  y atención,"A través de Monseñor Héctor Fabio Henao, director del  Secretariado Nacional de Pastoral Social – Cáritas Colombia",1== Iglesia católica," La Campaña busca brindar reflexiones y generar espacios que ayuden a construir comunidades reconciliadas, que son capaces de recuperar la dignidad de la persona, por ello se propone celebraciones litúrgicas, la predicación, el anuncio de la Palabra de Dios, la realización de talleres y el trabajo comunitario.","1 == Derecho a la libertad y la igualdad sin distinción de raza, color, sexo, idioma, religión, opinión política u otra, origen nacional o social, propiedad, nacimiento o cualquier otro estado",0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,Transformaciones para la paz
1982,SANTANDER,Barrancabermeja,Instituto Cristiano de Promoción Campesina,Diocesis de Barrancabermeja,1== Iglesia católica,"es una entidad sin ánimo de lucro evangelizadora que contribuye al desarrollo humano integral de la población rural y urbana de la Diócesis de Barrancabermeja y el territorio Nacional a través de la formación,  promoción y participación activa en los procesos de mejoramiento de la calidad de vida familiar y comunitaria. El ICPROC propicia la integración de la población campesina en la construcción y fortalecimiento del tejido social fundamentado en los principios evangélicos y las exigencias de la justicia mediante un recurso humano que se caracteriza por ejercer un liderazgo eficiente y eficaz, con actitud humano cristiana, ética moral, de formación permanente, investigativa y creativa para la promoción del desarrollo integral  de la comunidad","1 == Derecho a la libertad y la igualdad sin distinción de raza, color, sexo, idioma, religión, opinión política u otra, origen nacional o social, propiedad, nacimiento o cualquier otro estado",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Transformaciones para la paz
1982,NACIONAL,999,"Proceso de paz con las FARC, ELN, EPL, CGSM",Estado colombiano,7== Ejecutivo Nacional,"Durante este periodo de 10 años, el Estado colombiano intentó entablar negociaciones de paz con múltiples grupos armados al margen de la ley",31== Derecho a la paz,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Gestion pacifica de conflictos
1982,PUTUMAYO,PUERTO ASÍS,Red de Emisoras Comunitarias del Putumayo,Corporación Nuevo Milenio ,33== Campesinos,"Experiencia de la sociedad civil enfocada en promover temas de desarrollo rural a través de programas radiales, capacitaciones y contenido audiovisual orientado a campesinos del Putumayo en la comunicación comunitaria y en el desarrollo de contenidos audiovisuales.",18== Derecho a la libertad de opinión y expresión ,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,Transformaciones para la paz
1983,SANTAFE DE BOGOTA D.C,Bogotá,Conmemoración de la Masacre del Suroriente,Ignacio Bustos,43== Víctimas de la violencia y familiares,"Es una respuesta a la masacre de siete jóvenes . En el barrio Salavarrieta al sur de la ciudad se creó un grupo de autodefensa barrial pacífico. Es decir, todos los jóvenes empezaron a andar juntos para evitar cualquier asesinato individual. Esto ayudó a los jovenes a salir de la drogadicción a través de la educación que les brindaba Ignacio. No osbtante, como no contaban con muchos recursos, mandaban a un solo estudiante a un taller para que aprendiera y fuera a la comunidad a replicar lo que había aprendido. Así poco a poco se fueron capacitando en confeccion","1 == Derecho a la libertad y la igualdad sin distinción de raza, color, sexo, idioma, religión, opinión política u otra, origen nacional o social, propiedad, nacimiento o cualquier otro estado",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Resistencias no violentas
1984,ANTIOQUIA,Medellín,Operación sirirí,Fabiola Lalinde,54== Organismos multilaterales,"Esclarecer los hechos alrededor de la desaparición de su hijo Fernando Lalinde, y también otros hechos de desaparición forzada.Treinta años han pasado (2015) desde que desaparecieron a su hijo Luis Fernando (3 de octubre de 1984), el mayor de los cuatro que tuvo, y 18 desde que el Ejército le entregó los restos. Durante todo este tiempo, Fabiola Lalinde guardó recortes de prensa, fotografías, expedientes y textos sobre su caso y llenó agendas con información recogida de diversas fuentes hasta conformar lo que es hoy el archivo más completo de la primera ejecución extrajudicial por la que la Comisión Interamericana de Derechos Humanos (CIDH) de la OEA responsabilizó al Estado colombiano. La información que recopiló la familia Lalinde sobre el Batallón Ayacucho, adscrito a la Brigada VIII del Ejército, unidad militar responsable de ese crimen, le sirvió a Fabiola para concebir lo que luego ella llamó la Operación Sirirí. “Los militares hicieron la Operación Cuervos para desaparecer a Luis, entonces yo me inventé mi propia operación, la Operación sirirí. Su archivo personal comenzó a construirse en noviembre de 1984, cuando decidió anotar todo lo que ocurría sobre su hijo en una de las libretas que tenía de cuando trabajaba en los almacenes Ley. Desde entonces y hasta hoy, ha recogido los expedientes, cartas, documentos oficiales y extraoficiales en los cuales se hace referencia al caso, incluyendo los fallos y resoluciones de la CIDH. El archivo de la familia Lalinde es una de las documentaciones privadas más completas sobre una víctima, por eso decenas de académicos lo han consultado desde 1998. Luis Fernando era un estudiante de último semestre de Sociología en la Universidad Autónoma Latinoamericana de Medellín y miembro del Partido Comunista Marxista Leninista.","8== Derecho a no ser sometido a arresto arbitrario, detención, o exilio",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Transformaciones para la paz
1984,NARINO,Ipiales ,Pastoral rural y de la tierra,Pastoral Social Caritas Colombia,1== Iglesia católica,"es un servicio de Iglesia, que busca acompañar y caminar al lado de los hombres y las mujeres del campo, asumiendo los ritmos y ciclos propios de su entorno, compartiendo el amor por la tierra, sembrando la semilla, nutriéndola y regándola en solidaridad con sus dificultades y esperanzas",23== Derecho al trabajo,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,Transformaciones para la paz
1985,ANTIOQUIA,Medellín,Comité de Defensa de Derechos Humanos,Héctor Abad Gómez,40== ONG ,"Denunciaba publicamente las multiples violaciones a los DDHH por parte de las fuerzas de seguridad del Estado, pero tambien las acciones de los grupos paramilitares y sus vinculos con otros sectores de la sociedad","3 == Derecho a la vida, la libertad y la seguridad, como un derecho fundamental para el goce de todos los demás Derechos Humanos",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Resistencias no violentas
1985,ANTIOQUIA,Granada,Comité Interinstitucional,Alcaldía Municipal de Granada,14== Ejecutivo municipal,"Si bien surgió inicialmente para coordinación para solucionar problemáticas sociales de municipio, cobró fuerza al ser la instancia que visibilizó y actuó frente a problemáticas del conflicto armado a partir de 1997, ante el incremento de los hechos de violencia armada en el municipio.","3 == Derecho a la vida, la libertad y la seguridad, como un derecho fundamental para el goce de todos los demás Derechos Humanos",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Resistencias no violentas
1985,NACIONAL,999,Encuentros Nacionales de Rectores de Seminarios Mayores de Colombia,Conferencia Episcopal,1== Iglesia católica,"Reunión de ministros episcopales en Colombia. El encuentro hace parte del proceso de construcción de la Ratio Nacional. Hace poco estuvieron reunidos, en Bogotá, integrantes de la Organización de Seminarios Mayores de Colombia (OSCOL), que adelantaron en la reflexión de este documento.",19== Derecho a la libertad de reunión y asociación,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Transformaciones para la paz
1985,PUTUMAYO,Puerto Caicedo,"Mujer, caminos y futuro",Asociaciones de mujeres en el Putumayo,30 == Mujeres,"Enseñar a las mujeres a tener ingresos propios, invertir en las herramientas de trabajo y en el mejoramiento de la finca, de manera que se pudiera hacer frente a las amenazas económicas generadas por la entrada de la economía de la coca a la región","1 == Derecho a la libertad y la igualdad sin distinción de raza, color, sexo, idioma, religión, opinión política u otra, origen nacional o social, propiedad, nacimiento o cualquier otro estado",0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,Transformaciones para la paz
1986,ANTIOQUIA,Medellín,Colectivo los amigos de José Mejía,Amigos de José Mejía,23== Estudiantes Universitarios-Tecnológicos,"Llamar la atención sobre la desaparición de José Mejía, aunando esfuerzos con denuncias similares sobre desaparecidos, apelando a sentimientos de empatía a cambio de reclamos de orden político.","3 == Derecho a la vida, la libertad y la seguridad, como un derecho fundamental para el goce de todos los demás Derechos Humanos",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Transformaciones para la paz
1986,NORTE DE SANTANDER,Villa Caro,Resistencia civil de la comunidad de Villa Caro,Población de Villa Caro,30 == Mujeres,"No permitir la incursión de grupos armados bajo ninguna modalidad en su territorio a través de organización colectiva, persuasión, negociación entre otros","3 == Derecho a la vida, la libertad y la seguridad, como un derecho fundamental para el goce de todos los demás Derechos Humanos",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Resistencias no violentas
1987,ANTIOQUIA,Medellín,Corporación Cultural Nuestra Gente,Comunidad de Medellín,27 == Jóvenes,"Apuesta de territorio, arte y cultura como mecanismo de construcción de una ciudadanía consciente del contexto y el territorio, cambio intergeneracional.",31== Derecho a la paz,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Transformaciones para la paz
1987,SANTANDER,Barrancabermeja,Corporación Regional para la Defensa de los Derechos Humanos - Credhos,Corporación Regional para la Defensa de los Derechos Humanos - Credhos,23== Estudiantes Universitarios-Tecnológicos,"El objetivo de la experiencia es garantizar los derechos humanos como base para la convivencia en las comunidades. Por medio de: movilizaciones, refugios humanitarios, implementación de acuerdos de paz, concejos comunales de paz, convivencia y reconciliación.",2 == Derecho a la universalidad en la aplicación de todos los derechos humanos ,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Resistencias no violentas
1987,SANTANDER,Socorro,Escuela de Artesanos y Constructores de Paz,Pastoral Social Caritas Colombia,1== Iglesia católica,Reflexionar sobre el compromiso que corresponde a cada cristiano de construi la paz desde lo cotidiano con la certeza de que la naturaleza humana no es violenta por lo que toda violencia puede ser transformada,31== Derecho a la paz,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Transformaciones para la paz
1987,VALLE DEL CAUCA,Cali,Fundación Paz y Bien,Fundacion Paz y Bien,1== Iglesia católica,"Somos una organización de base que promueve la organización comunitaria a través de procesos de restauración de relaciones, reparación de tejido social con niñas, niños, jóvenes y familias, a partir de la aplicación de modelos de intervención social innovadores que promueven la Justicia Social, el Empoderamiento Político, la Equidad de Género, la Participación Social Ciudadana, la Diversidad Cultural, la Nueva Economía Social, y el Respeto y Cuidado por la Madre Tierra nuestra casa común.",2 == Derecho a la universalidad en la aplicación de todos los derechos humanos ,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,Transformaciones para la paz
1987,NARINO,Ipiales ,Movimiento Campesino de la Diócesis de Ipiales,Diócesis de Ipiales,1== Iglesia católica,Movimiento campesino con ayuda de la diócesis de Ipiales encargado de la producción alimentaria y la resistencia al conflicto armado,23== Derecho al trabajo,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Transformaciones para la paz
1987,999,999,Paro del Nororiente de junio de 1987,Campesinos y líderes sindicales del Catatumbo,33== Campesinos,"Por las condiciones en que les tocaba vivir todos y cada uno de los días: no teníamos acceso a servicios básicos, en especial, la electrificación, por eso nos tocaba a punta de velas y de lámparas de petróleo, una vez se oscurecía; las vías, las que existían, estaban en condiciones deplorables, pésimas, y uno se podía gastar hasta tres días yendo desde El Tarra hasta Ocaña; la salud en muy malas condiciones, también, y tocaba rogar para no enfermarse, y cuando eso pasaba, corra a donde una curandera o un curandero, a que le diera a uno con cuál era el mal; y la educación era terrible: no había suficientes escuelas en las veredas y no teníamos profesores que pudieran trabajar de manera permanente en las veredas.",26== Derecho a un nivel de vida adecuado para la salud y el bienestar,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Resistencias no violentas
1987,CUNDINAMARCA,Zipaquirá,Proceso de paz en el conflicto Guerra Verde en el Occidente de Boyacá,Conferencia Episcopal de Colombia,11== Ejecutivo Departamental,"El occidente de Boyacá fue el escenario de una confrontación violenta relacionada con la extracción de esmeraldas y el control social de la población. Este contexto, conocido como la guerra verde, trajo graves consecuencias de violación de derechos humanos en las comunidades locales, lo que impulsó un acuerdo de paz regional en 1990 para terminar con el conflicto",31== Derecho a la paz,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Gestion pacifica de conflictos
1987,NACIONAL,999,Semana por la paz,Conferencia Episcopal de Colombia,1== Iglesia católica,"Exactamente fue un 9 de septiembre de 1987, en el marco del Día Nacional de los Derechos Humanos, que se desarrolló la primera versión de Semana por la Paz, un proyecto de promoción de la paz para visibilizar, aportar y promover las iniciativas de paz en el país. Luego, en 1993, la coordinación de este proyecto quedó a cargo de la Red de Iniciativas Ciudadanas por la Paz y contra la Guerra (Redepaz); para 1995, por invitación de la Provincia de la Compañía de Jesús, se unió la Pontificia Universidad Javeriana; y, posteriormente, en 2006, tras la unión del Cinep con el Programa por la Paz el Centro se suma a las organizaciones que integran el comité de impulso. Desde el 2011, Semana por la Paz adquirió una identidad propia y se convirtió en un espacio de la sociedad colombiana comprometida con la paz.","3 == Derecho a la vida, la libertad y la seguridad, como un derecho fundamental para el goce de todos los demás Derechos Humanos",0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,Transformaciones para la paz
1989,ANTIOQUIA,Segovia,Conmemoración de la masacre del 11 de noviembre,Organizaciones populares y familiares de víctimas de la masacre del 11 de noviembre de 1988,33== Campesinos,"Práctica conmemorativa de la masacre del 11 de noviembre de 1988 durante 1989 y 1996, que incluyeron diversas iniciativas de memoria que buscaban la reconstrucción social, la dignificacion de la identidad política de las víctimas, y de su proyecto de vida individual y colectivo. Se realizaban actividades como misas, ofrendas florales, volantes, foros. La conmemoración de cada año incluía prácticas diferentes.","3 == Derecho a la vida, la libertad y la seguridad, como un derecho fundamental para el goce de todos los demás Derechos Humanos",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Resistencias no violentas
1989,PUTUMAYO,Puerto Caicedo,Red de Emisoras Comunitarias del Putumayo,Corporación Nuevo Milenio,33== Campesinos,"desarrollar contenido radial y audiovisual, dirigido a población campesina en temas de agrícolas y transformación de productos propios, filosofía de productos propios, cuidado del agua, consumo del agua limpia para el ser humano, mejoramiento de la vivienda de las familias campesinas. También, se trabaja con grupos musicales de música campesina, con el consejo municipal de cultura, grupos de las instituciones educativas para el trabajo con niños y jóvenes, quienes aportan con sus conocimientos en los temas en mención.",23== Derecho al trabajo,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,Transformaciones para la paz
1989,SANTAFE DE BOGOTA D.C,Bogotá,"Semana Nacional del Migrante, Refugiado y Desplazado",Pastoral Social Caritas Colombia,1== Iglesia católica,"Celebrar esta semana desde la perspectiva de fe reconociendo en el otro, especialmente en quien sufre, en quien ha tenido que salir de su lugar de origen buscando mejores condiciones de vida, en quien las circunstancias de la vida ha dejado a la vera del camino, en el hermano que ha migrado forzadamente y necesita nuestra real y efectiva ayuda, sabiendo que el rostro sufriente es el mismo rostro del Cristo y que la caridad manifestada y realizada en el necesitado, en el peregrino, en el emigrante, en el refugiado tendrá su verdadera recompensa cuando en el ocaso de nuestra existencia seamos juzgados acerca de cómo vivimos el mandamiento del amor ",13== Derecho a pedir y obtener asilo en cualquier país,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Resistencias no violentas
1989,CESAR, El Copey,Tristeza campesina,Roque Diomedes Gullo Galezo,33== Campesinos,"Objetivo: Visibilizar algunas causas y consecuencias del conflicto armado, así como, expresar el sufrimiento generado por el desplazamiento forzado. | Descripción: La canción expresa el temor que se vive en el campo, por no poder cultivar como solían hacer los campesinos de El Copey, asimismo manifiesta la tristeza de tener que abandonar sus tierras por cuenta de la violencia.","3 == Derecho a la vida, la libertad y la seguridad, como un derecho fundamental para el goce de todos los demás Derechos Humanos",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Transformaciones para la paz
1990,ANTIOQUIA,Medellín,Consejería presidencial para Medellín y su Area Metropolitana,Gobierno Nacional,11== Ejecutivo Departamental,"La Consejería fue una estrategia integral del Gobierno Nacional para enfrentar las problemáticas de violencia presentes en Medellín a comienzos de la década de los 90. Por medio de foros comunales se debatían temas locales, sectoriales y de ciudad. Allí se debatieron las alternativas de desarrollo de la ciudad para el futuro.","3 == Derecho a la vida, la libertad y la seguridad, como un derecho fundamental para el goce de todos los demás Derechos Humanos",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Resistencias no violentas
